
 displacements (vx,vy,vz) for set LEFT_LOWER_DATUM and time  0.1000000E+01
      3726   5  3.542943E-02  6.664468E-01 -5.092913E-02  3.093932E-01  2.998516E-02 -8.587088E-03
      3726   6 -1.280856E-01  1.879147E-01 -1.174472E-01  3.474232E-01  1.091296E-02 -4.658707E-03
      3726   7  8.399857E-02  6.208398E-01 -5.004049E-02  3.612478E-01 -3.063793E-02 -5.018902E-02
      3726   8 -8.994342E-02  1.179782E-01 -1.269855E-01  3.912026E-01 -4.971013E-02 -2.154614E-02
      3727   1  3.261006E-01  7.876434E-02  6.924169E-02  2.585311E-01  4.287555E-03  2.098847E-02
      3727   2  1.199303E-01 -4.458317E-01 -9.339673E-02  2.492707E-01 -2.393337E-02  1.556403E-02
      3727   3  3.931667E-01  7.744616E-05  6.575544E-02  2.968233E-01 -2.291989E-02  2.130385E-02
      3727   4  1.670926E-01 -5.709607E-01 -1.167868E-01  2.713813E-01 -5.114082E-02  3.816389E-02
      3727   5  3.588904E-01  9.303337E-02  8.401534E-02  4.177440E-01  1.192102E-02 -9.091790E-03
      3727   6  1.794615E-01 -4.048213E-01 -1.622654E-02  4.084836E-01 -2.924523E-02 -2.513158E-02
      3727   7  4.825923E-01  3.861897E-02  1.048016E-01  4.693054E-01 -3.757091E-02 -8.776404E-03
      3727   8  2.832596E-01 -5.056778E-01 -1.534407E-02  4.438633E-01 -7.873716E-02 -2.531714E-03
      3728   1  3.028113E-01 -5.267780E-01 -4.686527E-02 -1.409839E-02 -6.594383E-03  1.363186E-02
      3728   2  2.980584E-01 -5.278586E-01 -6.162767E-02 -6.155638E-02 -4.500271E-02  1.377751E-02
      3728   3  3.902995E-01 -6.427082E-01 -5.539785E-02 -4.470875E-02 -3.384372E-04  4.423372E-02
      3728   4  3.938558E-01 -6.244008E-01 -6.185112E-02 -1.143864E-01 -3.874677E-02  4.395677E-02
      3728   5  5.056365E-01 -4.188688E-01  1.100069E-01 -1.593455E-02  2.211012E-03 -2.932718E-02
      3728   6  5.003765E-01 -4.204565E-01  9.406125E-02 -6.339255E-02 -5.397307E-02 -2.475000E-02
      3728   7  6.708936E-01 -5.014694E-01  1.348039E-01 -5.208434E-02  8.889564E-03  1.274683E-03
      3728   8  6.739428E-01 -4.836691E-01  1.271673E-01 -1.217620E-01 -4.729452E-02  5.429262E-03
      3729   1  1.314475E-01 -4.162853E-01 -1.147592E-01 -3.285652E-01 -2.110473E-02  1.571803E-02
      3729   2  3.582463E-01  1.798628E-01  4.508878E-02 -3.501428E-01 -4.603240E-02  2.087401E-02
      3729   3  1.856317E-01 -4.975861E-01 -1.228942E-01 -4.305582E-01  2.073953E-02  3.526975E-02
      3729   4  4.515627E-01  1.898704E-01  7.608597E-02 -4.681322E-01 -4.188134E-03  1.181335E-02
      3729   5  2.304311E-01 -3.604568E-01 -2.764803E-02 -5.132399E-01 -1.813595E-02 -1.354829E-02
      3729   6  4.228951E-01  2.013564E-01  5.208534E-02 -5.348175E-01 -5.586070E-02  1.247818E-02
      3729   7  3.406025E-01 -4.177631E-01 -1.178847E-02 -6.413210E-01  5.232069E-02  6.003434E-03
      3729   8  5.721987E-01  2.353586E-01  1.070771E-01 -6.788949E-01  1.459594E-02  3.417522E-03
      3730   1  4.027494E-02  4.046017E-01 -4.935272E-02 -2.387354E-01 -2.601133E-02  1.210933E-02
      3730   2  2.579455E-01  9.852445E-01  9.557316E-02 -2.012408E-01 -2.950719E-02 -1.699217E-02
      3730   3  6.008250E-02  4.216872E-01 -3.828480E-02 -3.236949E-01  1.945412E-02 -1.975334E-02
      3730   4  2.939596E-01  1.040145E+00  1.228476E-01 -2.926511E-01  1.595826E-02 -8.253876E-02
      3730   5 -1.291916E-01  3.101245E-01 -1.948102E-01 -4.202215E-01 -4.115207E-02  1.451636E-02
      3730   6  4.805826E-02  8.503466E-01 -1.441993E-01 -3.827269E-01 -4.980863E-02 -5.941664E-03
      3730   7 -8.680604E-02  3.368863E-01 -1.740660E-01 -5.159853E-01  3.799729E-02 -1.734631E-02
      3730   8  1.066504E-01  9.149235E-01 -1.072486E-01 -4.849415E-01  2.934074E-02 -7.148825E-02
      3731   1  3.418758E-02  5.843529E-02  1.434863E-01  4.969467E-02 -2.795521E-03  3.354317E-02
      3731   2  2.604579E-04 -1.761537E-03  9.059275E-02  5.239081E-02 -2.607279E-03  2.696797E-02
      3731   3  5.884452E-02  1.175368E-01  1.686139E-01  5.701364E-02  9.058514E-03  4.548380E-02
      3731   4  1.430980E-02  3.258895E-02  1.051127E-01  6.149627E-02  9.246756E-03  3.361078E-02
      3731   5  3.907986E-02  6.871984E-02  1.728759E-01  6.282952E-02  2.010378E-03  4.713277E-02
      3731   6 -1.204650E-03  2.165630E-03  1.051484E-01  6.552566E-02  3.627817E-03  3.490019E-02
      3731   7  5.748406E-02  1.251416E-01  1.953237E-01  7.722022E-02  1.916223E-02  5.907340E-02
      3731   8  6.591959E-03  3.383637E-02  1.169886E-01  8.170285E-02  2.077967E-02  4.154300E-02
      3732   1  7.986668E-02 -9.805053E-03  9.353792E-02  9.108491E-02 -4.356301E-03  2.174233E-02
      3732   2  3.288427E-02 -9.946828E-02  2.659312E-02  8.032525E-02 -7.159647E-03  1.404079E-02
      3732   3  9.859628E-02  1.053615E-02  1.052592E-01  1.011064E-01  8.120196E-03  2.359117E-02
      3732   4  3.925057E-02 -1.079748E-01  2.595105E-02  8.843462E-02  5.316850E-03  8.090110E-03
      3732   5  1.197441E-01  8.553053E-03  1.148542E-01  1.124253E-01  2.198761E-03  2.519031E-02
      3732   6  6.340226E-02 -9.046961E-02  2.607069E-02  1.016657E-01 -2.134271E-03  1.089501E-02
      3732   7  1.451661E-01  3.176242E-02  1.294436E-01  1.306890E-01  2.247479E-02  2.703916E-02
      3732   8  7.646093E-02 -9.610797E-02  2.829679E-02  1.180172E-01  1.814176E-02  4.944327E-03
      3733   1  8.653139E-02 -1.080433E-01  2.503962E-02  5.130924E-02 -1.240607E-02  1.185481E-02
      3733   2  7.160410E-02 -1.311545E-01 -1.606838E-03  3.162814E-02 -1.669874E-02  1.358411E-02
      3733   3  9.516474E-02 -1.236711E-01  2.294129E-02  4.895287E-02 -5.081589E-03  2.390130E-03
      3733   4  8.099298E-02 -1.450193E-01 -2.949641E-03  2.523057E-02 -9.374260E-03  2.318561E-03
      3733   5  1.440577E-01 -8.987924E-02  2.806018E-02  5.540118E-02 -1.192545E-02  6.443029E-03
      3733   6  1.269693E-01 -1.151515E-01 -3.628725E-03  3.572008E-02 -1.945107E-02  8.575282E-03
      3733   7  1.668352E-01 -9.944522E-02  3.202365E-02  5.254113E-02 -2.800089E-03 -3.021649E-03
      3733   8  1.505024E-01 -1.229545E-01  1.090269E-03  2.881882E-02 -1.032572E-02 -2.690271E-03
      3734   1  4.429668E-02 -1.332169E-01 -1.914150E-02 -8.459895E-03 -2.036840E-02  1.786827E-02
      3734   2  6.342680E-02 -8.196565E-02 -6.625727E-03 -2.397975E-02 -2.238500E-02  2.784348E-02
      3734   3  4.899051E-02 -1.390696E-01 -1.948916E-02 -2.401342E-02 -1.623444E-02  7.790162E-03
      3734   4  8.174330E-02 -5.603210E-02  6.649289E-03 -4.149011E-02 -1.825103E-02  2.281042E-02
      3734   5  8.652247E-02 -1.220309E-01 -2.408040E-02 -2.452048E-02 -2.755457E-02  1.566625E-02
      3734   6  1.117066E-01 -6.472554E-02  2.561488E-03 -4.004034E-02 -3.113663E-02  3.290690E-02
      3734   7  9.806520E-02 -1.249483E-01 -2.149282E-02 -4.915579E-02 -2.846565E-02  5.588149E-03
      3734   8  1.368720E-01 -3.585674E-02  1.877175E-02 -6.663248E-02 -3.204770E-02  2.787383E-02
      3735   1  8.861046E-03 -7.852114E-02 -3.385915E-02 -1.666111E-02 -1.837866E-02  3.338024E-02
      3735   2  1.508733E-02 -4.560491E-02 -4.602110E-02 -2.176534E-02 -1.644039E-02  3.853174E-02
      3735   3  1.866390E-02 -3.949562E-02 -1.921064E-02 -2.926350E-02 -6.886011E-03  3.160732E-02
      3735   4  3.527910E-02  1.766142E-02 -2.098367E-02 -3.234963E-02 -4.947748E-03  4.062062E-02
      3735   5  2.459833E-02 -7.299231E-02 -3.116700E-02 -3.000608E-02 -2.619706E-02  4.313105E-02
      3735   6  3.545879E-02 -3.544191E-02 -3.251589E-02 -3.511031E-02 -2.264432E-02  5.382330E-02
      3735   7  2.733785E-02 -3.699393E-02 -1.954564E-02 -4.953441E-02 -1.856622E-02  4.135812E-02
      3735   8  4.858722E-02  2.479728E-02 -1.050560E-02 -5.262055E-02 -1.501348E-02  5.591218E-02
      3736   1  4.523209E-02  1.374432E-01  1.009591E-01  6.299319E-02 -8.266318E-04  7.629585E-02
      3736   2  1.347172E-04  3.749407E-02  5.058362E-02  6.910374E-02 -1.613489E-03  6.045679E-02
      3736   3  9.299775E-02  2.423392E-01  1.467576E-01  7.201066E-02  2.472178E-03  7.329459E-02
      3736   4  2.892278E-02  9.810908E-02  7.740454E-02  8.078225E-02  1.685320E-03  5.838083E-02
      3736   5  2.024366E-02  1.246758E-01  8.338972E-02  9.041906E-02  9.870753E-03  9.993487E-02
      3736   6 -2.374335E-02  2.583709E-02  3.560511E-02  9.652960E-02  1.121273E-02  7.397443E-02
      3736   7  5.869565E-02  2.255803E-01  1.251967E-01  1.120883E-01  1.224426E-02  9.693360E-02
      3736   8 -4.268956E-03  8.246053E-02  5.843446E-02  1.208599E-01  1.358624E-02  7.189847E-02
      3737   1  9.788513E-02  1.011580E-02  6.698045E-02  1.088825E-01 -4.318499E-03  4.755318E-02
      3737   2  3.842284E-02 -1.239991E-01  2.887736E-03  9.438109E-02 -1.067682E-02  2.813890E-02
      3737   3  1.370118E-01  4.842539E-02  9.021134E-02  1.201059E-01 -1.424478E-03  4.611405E-02
      3737   4  5.817860E-02 -1.308883E-01  6.747692E-03  1.025178E-01 -7.782801E-03  2.751433E-02
      3737   5  1.469133E-01  3.014103E-02  8.470309E-02  1.462089E-01  1.219777E-02  5.358466E-02
      3737   6  8.842846E-02 -1.029964E-01  2.289114E-02  1.317074E-01  3.370095E-03  2.383922E-02
      3737   7  1.968434E-01  7.308066E-02  1.125640E-01  1.703462E-01  1.427723E-02  5.214553E-02
      3737   8  1.189877E-01 -1.052556E-01  3.138114E-02  1.527580E-01  5.449554E-03  2.321466E-02
      3738   1  1.015600E-01 -1.412735E-01  9.726882E-03  4.433238E-02 -2.472398E-02  2.212026E-02
      3738   2  8.979933E-02 -1.588032E-01 -1.194552E-02  1.712954E-02 -3.357901E-02  2.509130E-02
      3738   3  1.259276E-01 -1.582076E-01  1.195696E-02  3.406532E-02 -1.852912E-02  2.126342E-02
      3738   4  1.162954E-01 -1.707709E-01 -7.587020E-03  1.394703E-03 -2.738414E-02  2.278531E-02
      3738   5  1.957417E-01 -1.014975E-01  4.813199E-02  4.721690E-02 -2.334924E-02  1.445461E-02
      3738   6  1.822421E-01 -1.207661E-01  2.240196E-02  2.001407E-02 -3.657849E-02  1.856081E-02
      3738   7  2.392466E-01 -1.102298E-01  5.856374E-02  3.553090E-02 -1.570522E-02  1.359777E-02
      3738   8  2.278754E-01 -1.245322E-01  3.496214E-02  2.860275E-03 -2.893448E-02  1.625482E-02
      3739   1  4.948940E-02 -1.474322E-01 -3.343166E-02 -4.089692E-02 -4.239210E-02  3.487445E-02
      3739   2  8.821114E-02 -4.008377E-02 -1.170767E-02 -6.010685E-02 -4.641999E-02  5.863148E-02
      3739   3  6.441610E-02 -1.461691E-01 -2.857471E-02 -7.146994E-02 -3.176851E-02  3.080853E-02
      3739   4  1.270986E-01  1.708785E-02  1.711006E-02 -9.345835E-02 -3.579640E-02  5.120649E-02
      3739   5  1.118451E-01 -1.234964E-01 -1.600134E-02 -7.521028E-02 -5.913636E-02  3.343693E-02
      3739   6  1.465359E-01 -2.017886E-02 -3.682743E-03 -9.442021E-02 -6.538703E-02  6.997303E-02
      3739   7  1.364964E-01 -1.180656E-01 -6.976671E-03 -1.217572E-01 -4.515369E-02  2.937101E-02
      3739   8  1.951481E-01  4.116048E-02  2.930270E-02 -1.437456E-01 -5.140437E-02  6.254804E-02
      3740   1  1.093784E-02 -1.440863E-02 -4.618549E-02 -4.215757E-02 -3.095680E-02  7.218881E-02
      3740   2  3.558198E-02  6.602317E-02 -4.447016E-02 -4.286467E-02 -2.687640E-02  8.547111E-02
      3740   3  3.075352E-02  6.583129E-02 -1.616881E-02 -6.478244E-02 -1.662629E-02  6.244431E-02
      3740   4  7.624801E-02  1.949139E-01  6.396869E-03 -6.100802E-02 -1.254589E-02  7.274868E-02
      3740   5  1.719314E-03 -2.504137E-02 -7.240942E-02 -7.005140E-02 -4.703304E-02  9.227811E-02
      3740   6  2.278993E-02  5.181690E-02 -7.903232E-02 -7.075850E-02 -3.936742E-02  1.166806E-01
      3740   7  5.849649E-03  4.847626E-02 -4.911503E-02 -1.065765E-01 -2.972460E-02  8.253361E-02
      3740   8  4.777061E-02  1.739853E-01 -3.488758E-02 -1.028021E-01 -2.205898E-02  1.039582E-01
      3741   1  7.553972E-02  2.484562E-01  6.157642E-02  7.600069E-02 -3.084400E-03  5.207969E-02
      3741   2  1.418006E-02  9.307450E-02  1.242594E-02  8.539744E-02 -7.560928E-03  4.627013E-02
      3741   3  1.089763E-01  2.891705E-01  8.382169E-02  7.788419E-02 -1.071514E-02  3.218041E-02
      3741   4  3.818051E-02  1.117711E-01  2.523507E-02  8.632785E-02 -1.519167E-02  3.466297E-02
      3741   5  1.877197E-02  2.104820E-01 -8.236667E-03  1.230117E-01  3.337089E-03  5.946731E-02
      3741   6 -3.263715E-02  6.505078E-02 -3.416922E-02  1.324085E-01 -1.901916E-03  4.862514E-02
      3741   7  5.554440E-02  2.526259E-01  1.543825E-02  1.311860E-01 -1.258577E-02  3.956803E-02
      3741   8 -5.300871E-03  8.517707E-02 -1.993045E-02  1.396296E-01 -1.782477E-02  3.701798E-02
      3742   1  1.394934E-01  4.108153E-02  4.411892E-02  1.237118E-01 -1.228680E-02  4.061298E-02
      3742   2  5.994545E-02 -1.526999E-01 -2.725957E-02  1.035851E-01 -2.149067E-02  3.096692E-02
      3742   3  1.774977E-01  5.305913E-02  5.911347E-02  1.223400E-01 -1.739274E-02  3.476982E-02
      3742   4  8.914024E-02 -1.612777E-01 -2.107446E-02  9.836436E-02 -2.659661E-02  3.257916E-02
      3742   5  2.029252E-01  6.425985E-02  5.794818E-02  1.808286E-01 -3.761685E-03  3.940621E-02
      3742   6  1.323237E-01 -1.205751E-01  7.444823E-03  1.607018E-01 -1.604465E-02  2.506178E-02
      3742   7  2.544005E-01  8.201075E-02  7.871602E-02  1.853297E-01 -1.632303E-02  3.356304E-02
      3742   8  1.749896E-01 -1.233796E-01  1.940324E-02  1.613541E-01 -2.860599E-02  2.667402E-02
      3743   1  1.351482E-01 -1.798566E-01 -1.242723E-02  2.274569E-02 -2.913774E-02  2.895465E-02
      3743   2  1.299785E-01 -1.846293E-01 -2.488696E-02 -1.366218E-02 -3.964295E-02  3.310309E-02
      3743   3  1.685289E-01 -1.895117E-01 -5.309543E-03  2.086933E-03 -2.458150E-02  3.290952E-02
      3743   4  1.680502E-01 -1.833386E-01 -1.307822E-02 -3.906351E-02 -3.508671E-02  3.600271E-02
      3743   5  2.673216E-01 -1.204989E-01  5.325819E-02  2.254720E-02 -3.016731E-02  2.224555E-02
      3743   6  2.608856E-01 -1.265380E-01  3.784377E-02 -1.386068E-02 -4.446658E-02  2.889588E-02
      3743   7  3.173013E-01 -1.230402E-01  6.748974E-02 -1.238927E-03 -2.455582E-02  2.620041E-02
      3743   8  3.155563E-01 -1.181334E-01  5.676636E-02 -4.238937E-02 -3.885509E-02  3.179550E-02
      3744   1  6.694703E-02 -1.534100E-01 -4.917236E-02 -9.524240E-02 -3.965815E-02  3.998623E-02
      3744   2  1.393766E-01  3.928331E-02 -4.337376E-04 -1.190798E-01 -4.477842E-02  5.464286E-02
      3744   3  8.917349E-02 -1.442172E-01 -3.974659E-02 -1.296169E-01 -2.485129E-02  3.877622E-02
      3744   4  1.779865E-01  8.670401E-02  2.537543E-02 -1.557275E-01 -2.997157E-02  4.326039E-02
      3744   5  1.489260E-01 -1.191059E-01 -1.680426E-02 -1.553743E-01 -5.192009E-02  3.989303E-02
      3744   6  2.091486E-01  6.138048E-02  3.451465E-03 -1.792117E-01 -5.885887E-02  6.328748E-02
      3744   7  1.791085E-01 -1.065034E-01 -3.968778E-03 -2.006711E-01 -2.694077E-02  3.868302E-02
      3744   8  2.557145E-01  1.122109E-01  3.267034E-02 -2.267816E-01 -3.387956E-02  5.190500E-02
      3745   1  2.515937E-02  9.710837E-02 -4.090393E-02 -8.017574E-02 -2.482927E-02  5.937816E-02
      3745   2  7.989428E-02  2.506297E-01 -1.197554E-02 -7.407620E-02 -2.255724E-02  5.765860E-02
      3745   3  4.119158E-02  1.534504E-01 -1.919166E-02 -9.960613E-02 -8.700194E-03  3.993583E-02
      3745   4  1.062180E-01  3.309852E-01  2.002822E-02 -9.163578E-02 -6.428165E-03  2.636882E-02
      3745   5 -1.951981E-02  6.462827E-02 -1.044918E-01 -1.295689E-01 -3.654297E-02  7.323007E-02
      3745   6  2.099816E-02  2.039326E-01 -1.087362E-01 -1.234694E-01 -3.277429E-02  7.699930E-02
      3745   7 -1.003544E-02  1.181641E-01 -8.558569E-02 -1.558603E-01 -8.566444E-03  5.378774E-02
      3745   8  4.077401E-02  2.814819E-01 -7.953868E-02 -1.478900E-01 -4.797767E-03  4.570952E-02
      3746   1  1.054100E-01  2.760844E-01  4.521732E-02  8.618327E-02  2.876950E-03  4.774678E-03
      3746   2  3.282728E-02  9.030279E-02 -1.094335E-02  9.270851E-02 -2.684337E-03  1.425575E-02
      3746   3  1.152033E-01  2.525915E-01  4.110745E-02  1.069732E-01 -7.386812E-03 -2.128918E-02
      3746   4  3.854267E-02  5.729462E-02 -1.913119E-02  1.092104E-01 -1.294810E-02  3.429899E-04
      3746   5  5.129499E-02  2.350199E-01 -3.754934E-02  1.427827E-01  8.164555E-03 -2.978542E-03
      3746   6 -6.706395E-03  6.381960E-02 -5.968696E-02  1.493080E-01 -8.272048E-04  4.327619E-03
      3746   7  7.609666E-02  2.179591E-01 -3.522707E-02  1.662914E-01 -1.425030E-02 -2.904239E-02
      3746   8  1.401731E-02  3.724357E-02 -6.144266E-02  1.685285E-01 -2.324206E-02 -9.585143E-03
      3747   1  1.898194E-01  3.247577E-02  3.249965E-02  1.273055E-01 -4.838387E-03  1.767324E-02
      3747   2  9.806281E-02 -1.939788E-01 -4.690103E-02  9.842910E-02 -1.789517E-02  1.752890E-02
      3747   3  2.235204E-01  2.305070E-03  3.355876E-02  1.422434E-01 -1.256082E-02  1.124350E-02
      3747   4  1.227086E-01 -2.452785E-01 -5.489721E-02  1.038267E-01 -2.561760E-02  1.939208E-02
      3747   5  2.831711E-01  6.807466E-02  5.781097E-02  1.946545E-01 -2.031141E-04  5.181314E-03
      3747   6  2.013660E-01 -1.484284E-01  1.630442E-03  1.657781E-01 -2.089213E-02  2.074930E-04
      3747   7  3.502631E-01  5.221440E-02  7.318051E-02  2.156292E-01 -1.621846E-02 -1.248423E-03
      3747   8  2.594028E-01 -1.854177E-01  7.944696E-03  1.772126E-01 -3.690747E-02  2.070669E-03
      3748   1  1.877571E-01 -2.188229E-01 -2.481260E-02 -1.300324E-02 -1.209852E-02  1.854039E-02
      3748   2  1.916484E-01 -2.029215E-01 -2.774287E-02 -6.055623E-02 -3.006755E-02  2.144815E-02
      3748   3  2.328812E-01 -2.632752E-01 -2.461104E-02 -3.357161E-02 -7.835004E-03  2.294656E-02
      3748   4  2.430610E-01 -2.327007E-01 -2.125285E-02 -9.387410E-02 -2.580404E-02  2.450899E-02
      3748   5  3.594799E-01 -1.422061E-01  5.885415E-02 -1.900829E-02 -1.042861E-02  6.788549E-04
      3748   6  3.617569E-01 -1.279190E-01  5.215698E-02 -6.656128E-02 -3.859725E-02  6.940461E-03
      3748   7  4.492274E-01 -1.675341E-01  7.817998E-02 -4.376896E-02 -4.819772E-03  5.085024E-03
      3748   8  4.577928E-01 -1.385740E-01  7.777125E-02 -1.040715E-01 -3.298841E-02  1.000130E-02
      3749   1  9.979557E-02 -1.571295E-01 -5.669635E-02 -1.623859E-01 -1.693317E-02  2.377760E-02
      3749   2  2.013488E-01  1.048144E-01  1.987065E-02 -1.923107E-01 -2.827301E-02  2.723399E-02
      3749   3  1.322222E-01 -1.759660E-01 -5.261934E-02 -2.175377E-01 -1.316761E-03  2.212447E-02
      3749   4  2.548532E-01  1.351592E-01  4.502541E-02 -2.556100E-01 -1.265660E-02  1.404741E-02
      3749   5  2.025486E-01 -1.142260E-01 -1.643791E-02 -2.425812E-01 -2.078245E-02  1.461216E-02
      3749   6  2.902617E-01  1.338776E-01  2.783539E-02 -2.725059E-01 -3.864030E-02  2.931002E-02
      3749   7  2.634915E-01 -1.208413E-01 -1.396369E-04 -3.117849E-01  6.367421E-03  1.295904E-02
      3749   8  3.722823E-01  1.764438E-01  6.521142E-02 -3.498572E-01 -1.149043E-02  1.612344E-02
      3750   1  4.365429E-02  1.770816E-01 -2.701944E-02 -1.231014E-01 -1.096636E-02  2.109544E-02
      3750   2  1.192336E-01  3.731306E-01  2.886263E-02 -1.148650E-01 -1.132318E-02  8.682083E-04
      3750   3  5.902697E-02  2.099776E-01 -1.253881E-02 -1.678612E-01  1.344428E-03 -1.892862E-03
      3750   4  1.406278E-01  4.200769E-01  4.936479E-02 -1.607687E-01  9.876070E-04 -3.736542E-02
      3750   5 -1.275911E-02  1.371410E-01 -1.037413E-01 -1.833362E-01 -1.792309E-02  2.846162E-02
      3750   6  4.452582E-02  3.148956E-01 -9.054614E-02 -1.750998E-01 -1.919505E-02  1.144588E-02
      3750   7  6.617259E-03  1.717529E-01 -8.754480E-02 -2.321104E-01  9.633013E-03  5.473318E-03
      3750   8  6.992373E-02  3.635578E-01 -6.832810E-02 -2.250179E-01  8.361062E-03 -2.678775E-02
      3751   1  1.708736E-02  1.915442E-02  1.188897E-01  2.704134E-02 -6.339517E-03  1.759441E-02
      3751   2  3.399351E-03  9.426319E-04  9.147485E-02  2.689977E-02 -7.089814E-03  1.659336E-02
      3751   3  2.823627E-02  3.891607E-02  1.281629E-01  2.797060E-02  2.239790E-03  1.709867E-02
      3751   4  1.245837E-02  1.582787E-02  9.865813E-02  2.820916E-02  1.489493E-03  1.511990E-02
      3751   5  1.698797E-02  1.877189E-02  1.177140E-01  2.930323E-02 -5.032869E-03  2.178980E-02
      3751   6  2.126702E-03 -6.131584E-04  8.756153E-02  2.916166E-02 -5.479060E-03  1.967414E-02
      3751   7  2.680642E-02  3.796334E-02  1.264170E-01  3.162575E-02  4.524159E-03  2.129407E-02
      3751   8  9.855255E-03  1.370188E-02  9.417461E-02  3.186432E-02  4.077968E-03  1.820069E-02
      3752   1  4.115538E-02  1.567475E-04  9.113542E-02  5.126130E-02 -8.966629E-03  1.588782E-02
      3752   2  1.789554E-02 -4.382107E-02  5.758045E-02  4.260635E-02 -1.030905E-02  1.496131E-02
      3752   3  5.095384E-02  1.183297E-02  9.757783E-02  5.214246E-02 -2.532171E-03  1.320248E-02
      3752   4  2.472659E-02 -3.906881E-02  6.105544E-02  4.266302E-02 -3.874592E-03  9.942770E-03
      3752   5  6.822529E-02  9.916765E-03  9.659890E-02  6.162029E-02 -7.348058E-03  1.798135E-02
